entity,end-date
1720383,2018-07-05
1720384,2018-07-05
1720385,2018-07-05
1720386,2018-07-05
1720387,2018-07-05
1720388,2018-07-05
1720389,2018-07-05
1720390,2018-07-05
1720391,2018-07-05
1720392,2018-07-05
1720393,2018-07-05
1720394,2018-07-05
1720395,2018-07-05
1720396,2018-07-05
1720397,2018-07-05
1720398,2018-07-05
1720399,2018-07-05
1720400,2018-07-05
1720401,2018-07-05
1720402,2018-07-05
1720403,2018-07-05
1720404,2018-07-05
1720405,2018-07-05
1720406,2018-07-05
1720407,2018-07-05
1720408,2018-07-05
1720409,2018-07-05
1720410,2018-07-05
1720411,2018-07-05
1720412,2018-07-05
1720413,2018-07-05
1720414,2018-07-05
1720415,2018-07-05
1720416,2018-07-05
1720417,2018-07-05
1720418,2018-07-05
1720419,2018-07-05
1720420,2018-07-05
1720421,2018-07-05
1720422,2018-07-05
1720423,2018-07-05
1720424,2018-07-05
1720425,2018-07-05
1720426,2018-07-05
1720427,2018-07-05
1720428,2018-07-05
1720429,2018-07-05
1720430,2018-07-05
1720431,2018-07-05
1720432,2018-07-05
1720433,2018-07-05
1720434,2018-07-05
1720435,2023-07-07
1720436,2023-07-07
1720440,2023-07-07
1720441,2023-07-07
1720446,2023-07-07
1720451,2023-07-07
1720452,2023-07-07
1720454,2023-07-07
1720455,2023-07-07
1720456,2023-07-07
1720457,2023-07-07
1720461,2023-07-07
1720464,2023-07-07
1720465,2023-07-07
1720466,2023-07-07
1720468,2023-07-07
1720469,2023-07-07
1720471,2023-07-07
1720472,2023-07-07
1720473,2023-07-07
1720475,2023-07-07
1720476,2023-07-07
1720477,2023-07-07
1720479,2023-11-24
1720482,2023-11-24
1720490,2022-12-22
1720491,2022-12-22
1720492,2019-12-18
1720493,2019-12-18
1720494,2022-12-22
1720495,2019-12-18
1720496,2022-12-22
1720497,2022-12-22
1720498,2019-12-18
1720499,2019-12-18
1720500,2019-12-18
1720501,2022-12-22
1720503,2022-12-22
1720504,2022-12-22
1720505,2019-12-18
1720506,2019-12-18
1720507,2022-12-22
1720508,2022-12-22
1720510,2019-12-18
1720511,2022-12-22
1720512,2022-12-22
1720513,2022-12-22
1720514,2022-12-22
1720515,2019-12-18
1720516,2022-12-22
1720517,2019-12-18
1720518,2019-12-18
1720519,2019-12-18
1720520,2022-12-22
1720521,2019-12-18
1720522,2019-12-18
1720523,2019-12-18
1720528,2024-05-28
1720529,2021-11-04
1720530,2021-11-04
1720569,2024-05-13
1720571,2024-05-13
1720572,2024-05-13
1720576,2024-05-13
1720579,2022-08-01
1720580,2022-08-01
1720581,2022-08-01
1720582,2022-08-01
1720583,2022-08-01
1720584,2022-08-01
1720585,2022-08-01
1720586,2022-08-01
1720587,2022-08-01
1720588,2022-08-01
1720589,2022-08-01
1720590,2022-08-01
1720591,2022-08-01
1720592,2022-08-01
1720593,2022-08-01
1720594,2022-08-01
1720595,2022-08-01
1720596,2022-08-01
1720597,2022-08-01
1720598,2022-08-01
1720599,2022-08-01
1720600,2022-08-01
1720601,2022-08-01
1720602,2022-08-01
1720603,2022-08-01
1720604,2022-08-01
1720605,2022-08-01
1720606,2022-08-01
1720607,2022-08-01
1720608,2022-08-01
1720610,2022-08-01
1720611,2022-08-01
1720618,2019-12-01
1720620,2024-02-21
1720621,2024-02-21
1720625,2024-11-06
1720631,2024-11-06
1720637,2024-11-06
1720661,2024-11-06
1720662,2024-11-06
1720663,2024-11-06
1720664,2024-11-06
1720667,2024-11-06
1720673,2024-11-06
1720677,2024-11-06
1720678,2024-11-06
1720685,2024-11-06
1720690,2024-11-06
1720692,2024-11-06
1720693,2024-11-06
1720695,2024-11-06
1720696,2024-11-06
1720697,2024-11-06
1720698,2024-11-06
1720699,2024-11-06
1720701,2024-11-06
1720702,2024-11-06
1720705,2024-11-06
1720706,2024-11-06
1720707,2024-11-06
1720708,2024-11-06
1720709,2024-11-06
1720710,2024-11-06
1720711,2023-12-21
1720724,2024-11-06
1720725,2024-11-06
1720728,2023-12-21
1720730,2024-11-06
1720731,2024-11-06
1720732,2024-11-06
1720733,2024-11-06
1720743,2023-12-21
1720748,2024-11-06
1720750,2024-11-06
1720751,2023-01-30
1720754,2024-11-06
1720755,2023-12-21
1720757,2023-12-21
1720774,2023-12-21
1720775,2024-11-06
1720776,2024-11-06
1720777,2023-01-30
1720778,2024-11-06
1720779,2024-11-06
1720783,2018-07-05
1720784,2018-07-05
1720785,2018-07-05
1720786,2018-07-05
1720787,2018-07-05
1720788,2018-07-05
1720789,2018-07-05
1720790,2018-07-05
1720791,2018-07-05
1720792,2018-07-05
1720793,2018-07-05
1720794,2018-07-05
1720795,2018-07-05
1720796,2018-07-05
1720797,2018-07-05
1720798,2018-07-05
1720799,2018-07-05
1720800,2018-07-05
1720801,2018-07-05
1720802,2018-07-05
1720803,2019-12-20
1720804,2018-07-05
1720805,2018-07-05
1720806,2019-12-20
1720807,2018-07-05
1720808,2019-12-20
1720809,2018-07-05
1720810,2018-07-05
1720811,2019-12-20
1720812,2018-07-05
1720813,2018-07-05
1720814,2019-12-20
1720815,2018-07-05
1720816,2018-07-05
1720817,2018-07-05
1720818,2019-12-20
1720819,2018-07-05
1720820,2018-07-05
1720821,2018-07-05
1720822,2018-07-05
1720823,2018-07-05
1720824,2019-12-20
1720825,2018-07-05
1720826,2019-12-20
1720827,2019-12-20
1720828,2018-07-05
1720829,2018-07-05
1720830,2018-07-05
1720831,2018-07-05
1720832,2018-07-05
1720833,2018-07-05
1720834,2018-07-05
1720835,2018-07-05
1720836,2018-07-05
1720837,2018-07-05
1720838,2019-12-20
1720839,2019-12-20
1720840,2019-12-20
1720841,2018-07-05
1720842,2019-12-20
1720843,2018-07-05
1720844,2019-12-20
1720845,2018-07-05
1720846,2023-08-14
1720847,2021-01-05
1720848,2023-08-14
1720849,2023-08-14
1720850,2021-01-05
1720852,2023-08-14
1720853,2023-08-14
1720855,2023-08-14
1720856,2023-08-14
1720857,2020-02-11
1720858,2023-08-14
1720859,2020-02-11
1720860,2020-02-11
1720861,2020-02-11
1720862,2021-01-05
1720863,2023-08-14
1720864,2023-08-14
1720865,2023-08-14
1720871,2023-08-14
1720872,2023-08-14
1720878,2023-12-05
1720881,2023-12-05
1720882,2023-12-05
1720903,2023-12-05
1720915,2023-12-05
1720921,2023-12-05
1720928,2022-12-20
1720929,2022-12-20
1720930,2022-12-20
1720931,2022-12-20
1720932,2020-12-23
1720933,2020-12-23
1720934,2022-12-20
1720935,2022-12-20
1720936,2022-12-20
1720937,2020-12-23
1720938,2020-12-23
1720939,2022-12-20
1720940,2022-12-20
1720941,2022-12-20
1720942,2022-12-20
1720943,2022-12-20
1720944,2022-12-20
1720945,2022-12-20
1720946,2022-12-20
1720947,2022-12-20
1720948,2022-12-20
1720950,2022-12-20
1720951,2020-12-23
1720952,2022-12-20
1720953,2022-12-20
1720954,2022-12-20
1720955,2022-12-20
1720956,2022-12-20
1720957,2022-12-20
1720958,2022-12-20
1720959,2022-12-20
1720960,2022-12-20
1720961,2020-12-23
1720962,2022-12-20
1720963,2022-12-20
1720964,2022-12-20
1720965,2022-12-20
1720966,2020-12-23
1720967,2022-12-20
1720968,2022-12-20
1720969,2022-12-20
1720970,2022-12-20
1720971,2022-12-20
1720972,2022-12-20
1720973,2022-12-20
1720974,2022-12-20
1720975,2022-12-20
1720976,2022-12-20
1720977,2022-12-20
1720978,2022-12-20
1720979,2020-12-23
1720980,2022-12-20
1720981,2022-12-20
1720982,2022-12-20
1720983,2020-12-23
1720984,2020-12-23
1720985,2022-12-20
1720986,2020-12-23
1720987,2020-12-23
1720988,2022-12-20
1720989,2022-12-20
1720990,2022-12-20
1720991,2022-12-20
1720992,2022-12-20
1720993,2022-12-20
1720994,2022-12-20
1720995,2020-12-23
1720996,2022-12-20
1720997,2022-12-20
1720998,2022-12-20
1720999,2022-12-20
1721000,2022-12-20
1721001,2022-12-20
1721002,2022-12-20
1721003,2022-12-20
1721004,2022-12-20
1721005,2022-12-20
1721006,2022-12-20
1721007,2022-12-20
1721008,2022-12-20
1721009,2022-12-20
1721010,2022-12-20
1721011,2022-12-20
1721012,2020-12-23
1721013,2022-12-20
1721014,2020-12-23
1721015,2022-12-20
1721016,2020-12-23
1721017,2020-12-23
1721018,2022-12-20
1721019,2020-12-23
1721020,2020-12-23
1721021,2020-12-23
1721022,2022-12-20
1721023,2022-12-20
1721024,2020-12-23
1721025,2020-12-23
1721026,2022-12-20
1721027,2020-12-23
1721028,2020-12-23
1721029,2020-12-23
1721030,2022-12-20
1721031,2020-12-23
1721032,2020-12-23
1721033,2020-12-23
1721034,2020-12-23
1721035,2020-12-23
1721036,2020-12-23
1721037,2020-12-23
1721038,2020-12-23
1721039,2022-12-20
1721040,2020-12-23
1721041,2020-12-23
1721042,2022-12-20
1721043,2020-12-23
1721044,2022-12-20
1721045,2020-12-23
1721046,2020-12-23
1721047,2020-12-23
1721048,2020-12-23
1721049,2022-12-20
1721050,2020-12-23
1721051,2022-12-20
1721052,2020-12-23
1721053,2022-12-20
1721064,2021-11-02
1721067,2021-11-02
1721070,2021-11-02
1721072,2021-11-02
1721073,2021-11-02
1721081,2020-01-08
1721088,2021-11-02
1721091,2021-11-02
1721093,2021-11-02
1721094,2021-11-02
1721095,2021-11-02
1721096,2021-11-02
1721097,2021-11-02
1721098,2021-11-02
1721099,2021-11-02
1721100,2021-11-02
1721101,2021-11-02
1721102,2021-11-02
1721103,2021-11-02
1721104,2021-11-02
1721105,2021-11-02
1721106,2021-11-02
1721107,2021-11-02
1721108,2021-11-02
1721117,2021-11-02
1721120,2021-11-02
1721121,2021-11-02
1721122,2021-11-02
1721123,2021-11-02
1721124,2021-11-02
1721125,2021-11-02
1721128,2021-11-02
1721129,2021-11-02
1721131,2021-11-02
1721132,2021-11-02
1721133,2019-12-19
1721260,2019-12-19
1721261,2019-12-19
1721262,2019-12-19
1721263,2019-12-19
1721264,2019-12-19
1721303,2023-07-07
1721304,2023-07-07
1721305,2023-07-07
1721306,2023-07-07
1721314,2023-07-07
1721316,2021-11-22
1721317,2021-11-22
1721318,2021-11-22
1721319,2021-11-22
1721320,2021-11-22
1721321,2021-11-22
1721322,2021-11-22
1721323,2021-11-22
1721325,2021-11-22
1721326,2021-11-22
1721327,2021-11-22
1721328,2018-07-05
1721329,2021-11-22
1721330,2021-11-22
1721331,2021-11-22
1721333,2023-06-06
1721336,2023-06-06
1721337,2019-11-02
1721338,2019-11-02
1721339,2019-11-02
1721340,2019-11-02
1721341,2019-11-02
1721343,2023-06-06
1721344,2023-06-06
1721345,2019-11-02
1721348,2019-11-02
1721349,2023-06-06
1721364,2019-12-19
1721365,2019-12-19
1721368,2019-12-10
1721370,2020-12-18
1721371,2020-12-18
1721372,2020-12-18
1721373,2020-12-18
1721374,2020-12-18
1721375,2020-12-18
1721379,2023-08-11
1721384,2023-08-11
1721400,2024-05-10
1721401,2024-05-10
1721402,2024-05-10
1721403,2024-05-10
1721404,2024-05-10
1721405,2024-05-10
1721472,2022-12-22
1721476,2022-12-22
1721477,2022-12-22
1721478,2022-12-22
1721479,2022-12-22
1721480,2022-12-22
1721481,2022-12-22
1721482,2022-12-22
1721483,2022-12-22
1721484,2022-12-22
1721485,2022-12-22
1721486,2022-12-22
1721487,2022-12-22
1721488,2022-12-22
1721489,2022-12-22
1721490,2022-12-22
1721492,2022-12-22
1721493,2022-12-22
1721495,2022-12-22
1721496,2022-12-22
1721497,2022-12-22
1721498,2022-12-22
1721499,2022-12-22
1721500,2022-12-22
1721501,2022-12-22
1721502,2022-12-22
1721503,2022-12-22
1721504,2022-12-22
1721505,2022-12-22
1721506,2022-12-22
1721507,2022-12-22
1721508,2022-12-22
1721509,2022-12-22
1721510,2022-12-22
1721548,2018-07-05
1721553,2023-05-23
1721555,2022-04-04
1721558,2022-04-04
1721575,2024-05-23
1721582,2024-05-23
1721585,2024-05-23
1721607,2021-12-17
1721608,2021-12-17
1721609,2021-12-17
1721610,2021-12-17
1721611,2021-12-17
1721612,2021-12-17
1721613,2021-12-17
1721614,2021-12-17
1721615,2021-12-17
1721616,2021-12-17
1721617,2021-12-17
1721618,2021-12-17
1721619,2021-12-17
1721620,2021-12-17
1721621,2021-12-17
1721622,2021-12-17
1721623,2021-12-17
1721624,2021-12-17
1721625,2021-12-17
1721626,2021-12-17
1721627,2021-12-17
1721628,2021-12-17
1721629,2021-12-17
1721630,2021-12-17
1721631,2021-12-17
1721632,2021-12-17
1721633,2021-12-17
1721634,2021-12-17
1721635,2021-12-17
1721636,2021-12-17
1721637,2021-12-17
1721638,2021-12-17
1721639,2021-12-17
1721640,2021-12-17
1721641,2021-12-17
1721642,2021-12-17
1721643,2021-12-17
1721655,2019-12-15
1721656,2019-12-15
1721657,2019-12-15
1721658,2019-12-15
1721659,2019-12-15
1721660,2019-12-15
1721661,2019-12-15
1721662,2019-12-15
1721663,2019-12-15
1721664,2019-12-15
1721665,2019-12-15
1721666,2019-12-15
1721667,2019-12-15
1721668,2019-12-15
1721669,2019-12-15
1721670,2019-12-15
1721671,2019-12-15
1721672,2019-12-15
1721673,2019-12-15
1721674,2019-12-15
1721675,2019-12-15
1721676,2019-12-15
1721677,2019-12-15
1721678,2019-12-15
1721679,2019-12-15
1721726,2019-11-02
1721727,2019-11-02
1721728,2019-11-02
1721729,2019-11-02
1721730,2019-11-02
1721731,2019-11-02
1721732,2019-11-02
1721733,2019-11-02
1721734,2019-11-02
1721735,2019-11-02
1721736,2019-11-02
1721737,2019-11-02
1721738,2019-11-02
1721739,2019-11-02
1721740,2019-11-02
1721741,2019-11-02
1721742,2019-11-02
1721743,2019-11-02
1721744,2019-11-02
1721745,2019-11-02
1721746,2019-11-02
1721747,2019-11-02
1721748,2021-12-21
1721749,2021-12-21
1721750,2021-12-21
1721751,2021-12-21
1721752,2021-12-21
1721753,2021-12-21
1721754,2021-12-21
1721755,2021-12-21
1721756,2021-12-21
1721757,2021-12-21
1721758,2021-12-21
1721759,2021-12-21
1721760,2021-12-21
1721761,2021-12-21
1721764,2022-01-05
1721765,2022-01-05
1721767,2022-01-05
1721768,2022-01-05
1721769,2022-01-05
1721770,2022-01-05
1721771,2022-01-05
1721772,2022-01-05
1721773,2022-01-05
1721775,2022-01-05
1721776,2022-01-05
1721777,2022-01-05
1721778,2022-01-05
1721779,2022-01-05
1721781,2022-01-05
1721782,2022-01-05
1721784,2022-01-05
1721785,2022-01-05
1721787,2022-01-05
1721788,2022-01-05
1721789,2022-01-05
1721790,2022-01-05
1721791,2022-01-05
1721792,2022-01-05
1721793,2022-01-05
1721794,2022-01-05
1721795,2022-01-05
1721798,2022-01-05
1721799,2022-01-05
1721803,2022-01-05
1721806,2022-01-05
1721810,2022-01-05
1721812,2022-01-05
1721814,2018-07-05
1721815,2018-07-05
1721816,2018-07-05
1721836,2021-11-22
1721837,2021-11-22
1721838,2021-11-22
1721839,2021-11-22
1721840,2021-11-22
1721841,2021-11-22
1721842,2021-11-22
1721850,2019-12-15
1721853,2019-12-15
1721854,2019-12-15
1721856,2019-12-15
1721858,2019-12-15
1721860,2019-12-15
1721863,2019-12-15
1721865,2019-12-15
1721866,2019-12-15
1721867,2019-12-15
1721868,2019-12-15
1721872,2019-12-15
1721875,2018-07-11
1721876,2018-07-11
1721879,2018-07-05
1721883,2018-07-05
1721884,2021-12-20
1721885,2021-12-20
1721886,2021-12-20
1721887,2021-12-20
1721888,2021-12-20
1721889,2021-12-20
1721896,2018-07-05
1721897,2018-07-05
1721898,2018-07-05
1721920,2018-07-05
1721927,2018-07-05
1721928,2018-07-05
1721938,2024-12-19
1721939,2024-12-19
1721940,2024-12-19
1721941,2024-12-19
1721942,2024-12-19
1721943,2024-12-19
1721944,2024-12-19
1721945,2024-12-19
1721946,2024-12-19
1721947,2024-12-19
1721948,2024-12-19
1721949,2024-12-19
1721950,2018-07-05
1721951,2018-07-05
1721952,2018-07-05
1721953,2018-07-05
1721954,2018-07-05
1721955,2018-07-05
1721958,2018-07-12
1721959,2018-07-12
1721960,2018-07-12
1721961,2018-07-12
1721962,2018-07-12
1721963,2018-07-12
1721964,2018-07-12
1721965,2018-07-12
1721966,2018-07-12
1721967,2018-07-12
1721968,2018-07-12
1721969,2018-07-12
1721970,2018-07-18
1721971,2018-07-18
1721972,2018-07-18
1721973,2018-07-18
1721974,2018-07-18
1721975,2018-07-18
1721976,2018-07-18
1721977,2018-07-18
1721978,2018-07-18
1721979,2018-07-18
1721980,2018-07-18
1721981,2018-07-18
1721982,2018-07-18
1721983,2018-07-18
1721984,2018-07-18
1721985,2018-07-18
1721986,2018-07-18
1721987,2018-07-18
1721988,2018-07-18
1721989,2018-07-18
1721990,2018-07-18
1721991,2018-07-18
1721992,2018-07-18
1721993,2018-07-18
1721994,2018-07-18
1721995,2018-07-18
1721996,2019-12-01
1721997,2019-12-01
1721998,2019-12-01
1721999,2019-12-01
1722000,2019-12-01
1722001,2019-12-01
1722002,2019-12-01
1722003,2019-12-01
1722004,2019-12-01
1722005,2019-12-01
1722006,2019-12-01
1722007,2019-12-01
1722008,2019-12-01
1722009,2019-12-01
1722010,2019-12-01
1722011,2021-08-12
1722018,2021-08-12
1722020,2021-08-12
1722022,2021-07-07
1722023,2021-07-07
1722024,2021-07-07
1722025,2021-07-07
1722026,2021-07-07
1722027,2022-03-31
1722028,2022-03-31
1722029,2022-03-31
1722030,2022-03-31
1722048,2022-03-31
1722049,2022-03-31
1722050,2022-03-31
1722059,2022-03-31
1722060,2022-03-31
1722067,2022-03-31
1722068,2022-03-31
1722070,2022-03-31
1722071,2022-03-31
1722072,2022-03-31
1722074,2022-03-31
1722076,2022-03-31
1722077,2022-03-31
1722078,2022-03-31
1722079,2022-03-31
1722080,2022-03-31
1722081,2022-03-31
1722082,2022-03-31
1722084,2022-03-31
1722085,2022-03-31
1722086,2022-03-31
1722092,2022-03-31
1722093,2022-03-31
1722094,2022-03-31
1722097,2022-03-31
1722099,2022-03-31
1722100,2022-03-31
1722101,2022-03-31
1722102,2022-03-31
1722103,2022-03-31
1722106,2022-03-31
1722109,2022-03-31
1722115,2022-03-31
1722116,2022-03-31
1722117,2022-03-31
1722119,2022-03-31
1722120,2022-03-31
1722121,2022-03-31
1722122,2022-03-31
1722123,2022-03-31
1722124,2022-03-31
1722126,2022-03-31
1722128,2022-03-31
1722129,2022-03-31
1722131,2022-03-31
1722134,2022-03-31
1722162,2018-07-05
1722163,2018-07-05
1722164,2024-11-27
1722165,2024-11-27
1722166,2024-11-27
1722167,2024-11-27
1722168,2024-11-27
1722169,2024-11-27
1722170,2024-11-27
1722171,2024-11-27
1722172,2024-11-27
1722173,2024-11-27
1722174,2024-11-27
1722175,2024-11-27
1722176,2024-11-27
1722177,2024-11-27
1722178,2024-11-27
1722179,2024-11-27
1722180,2024-11-27
1722181,2024-11-27
1722182,2024-11-27
1722183,2024-11-27
1722184,2024-11-27
1722185,2024-11-27
1722186,2021-03-04
1722187,2021-03-04
1722188,2021-03-04
1722189,2021-03-04
1722190,2018-07-05
1722191,2018-07-05
1722192,2018-07-05
1722193,2018-07-05
1722195,2018-07-05
1722196,2021-01-05
1722198,2023-08-14
1722199,2023-08-14
1722200,2023-08-14
1722201,2023-08-14
1722202,2023-08-14
1722203,2023-08-14
1722204,2023-08-14
1722205,2022-11-22
1722206,2022-11-22
1722207,2019-12-14
1722248,2023-06-06
1722249,2023-06-06
1722250,2023-06-06
1722251,2023-06-06
1722252,2023-06-06
1722253,2023-06-06
1722254,2023-06-06
1722255,2023-06-06
1722256,2023-06-06
1722295,2019-12-18
1722296,2019-12-18
1722297,2019-12-18
1722298,2019-12-18
1722299,2019-12-18
1722300,2019-12-18
1722301,2019-12-18
1722302,2019-12-18
1722303,2019-12-18
1722304,2019-12-18
1722305,2020-05-13
1722306,2020-05-13
1722307,2020-05-13
1722308,2020-01-29
1722310,2020-01-29
1722311,2020-01-29
1722312,2020-01-29
1722314,2020-01-29
1722315,2020-01-29
1722317,2020-01-29
1722336,2020-04-22
1722337,2022-11-22
1722338,2021-03-10
1722339,2021-03-10
1722340,2021-03-10
1722341,2021-03-10
1722342,2021-03-10
1722344,2022-11-22
1722345,2021-03-10
1722346,2021-03-10
1722347,2021-03-10
1722348,2021-03-10
1722353,2021-03-10
1722355,2021-03-10
1722356,2021-03-10
1722357,2021-03-10
1722359,2021-03-10
1722360,2022-11-22
1722361,2021-03-10
1722362,2021-03-10
1722364,2024-12-19
1722365,2024-12-19
1722368,2019-11-19
1722372,2019-11-19
1722374,2019-11-19
1722375,2019-11-19
1722381,2019-11-19
1722382,2019-11-19
1722384,2019-11-19
1722385,2019-11-19
1722386,2019-11-19
1722387,2019-11-19
1722388,2019-11-19
1722389,2019-11-19
1722398,2019-11-19
1722399,2019-11-19
1722400,2019-11-19
1722401,2019-11-19
1722439,2023-07-07
1722440,2023-07-07
1722441,2023-07-07
1722442,2023-07-07
1722443,2023-07-07
1722444,2023-07-07
1722445,2023-07-07
1722446,2023-07-07
1722447,2023-07-07
1722448,2023-07-07
1722449,2023-07-07
1722450,2023-07-07
1722451,2023-07-07
1722452,2023-07-07
1722453,2023-07-07
1722454,2023-07-07
1722455,2023-07-07
1722456,2023-07-07
1722457,2023-07-07
1722458,2023-07-07
1722459,2023-07-07
1722460,2023-07-07
1722461,2023-07-07
1722462,2019-12-22
1722463,2019-12-22
1722465,2022-12-20
1722466,2022-12-20
1722467,2023-08-16
1722468,2020-12-21
1722469,2022-12-20
1722470,2023-08-16
1722471,2022-12-20
1722472,2022-12-20
1722475,2020-12-21
1722477,2023-08-16
1722478,2020-12-21
1722481,2023-08-16
1722483,2023-08-16
1722485,2023-08-16
1722487,2023-08-16
1722488,2023-08-16
1722489,2023-08-16
1722494,2023-08-16
1722497,2022-12-20
1722499,2023-08-16
1722504,2023-08-16
1722509,2023-08-16
1722510,2023-08-16
1722511,2023-08-16
1722512,2023-08-16
1722514,2023-08-16
1722520,2023-08-16
1722521,2023-08-16
1722522,2020-12-21
1722523,2020-12-21
1722524,2023-08-16
1722525,2023-08-16
1722526,2023-08-16
1722527,2023-08-16
1722528,2023-08-16
1722529,2023-08-16
1722531,2020-12-21
1722532,2023-08-16
1722533,2023-08-16
1722536,2023-08-16
1722537,2023-08-16
1722540,2023-08-16
1722542,2023-08-16
1722543,2020-12-21
1722544,2023-08-16
1722546,2023-08-16
1722547,2023-08-16
1722548,2023-08-16
1722549,2020-12-21
1722550,2023-08-16
1722552,2025-01-07
1722555,2025-01-07
1722556,2025-01-07
1722558,2025-01-07
1722559,2025-01-07
1722589,2018-07-05
1722590,2018-07-05
1722591,2018-07-05
1722592,2018-07-05
1722593,2018-07-05
1722594,2018-07-05
1722595,2018-07-05
1722596,2018-07-05
1722597,2018-07-05
1722598,2018-07-05
1722599,2018-07-05
1722600,2018-07-05
1722601,2018-07-05
1722602,2018-07-05
1722603,2018-07-05
1722604,2018-07-05
1722605,2018-07-05
1722606,2018-07-05
1722607,2018-07-05
1722608,2018-07-05
1722609,2018-07-05
1722610,2018-07-05
1722611,2018-07-05
1722612,2018-07-05
1722613,2018-07-05
1722614,2018-07-05
1722615,2018-07-05
1722616,2018-07-05
1722617,2018-07-05
1722618,2018-07-05
1722619,2018-07-05
1722620,2018-07-05
1722621,2018-07-05
1722622,2018-07-05
1722623,2018-07-05
1722624,2018-07-05
1722625,2018-07-05
1722626,2018-07-05
1722627,2018-07-05
1722628,2018-07-05
1722629,2018-07-05
1722630,2018-07-05
1722631,2018-07-05
1722632,2018-07-05
1722633,2018-07-05
1722634,2018-07-05
1722635,2018-07-05
1722636,2018-07-05
1722637,2018-07-05
1722638,2018-07-05
1722639,2018-07-05
1722640,2018-07-05
1722641,2018-07-05
1722642,2018-07-05
1722643,2018-07-05
1722644,2018-07-05
1722645,2018-07-05
1722646,2018-07-05
1722647,2018-07-05
1722648,2018-07-05
1722649,2018-07-05
1722650,2018-07-05
1722651,2018-07-05
